"5109","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y",", une éruption à nuées ardentes a fait 81 victimes. Depuis, il est en activité quasi continuelle. Nous avons le plaisir de collaborer avec des géologues costariciens , notamment Jorge Barquero et Eduardo Malavassi. Nous prenons nos quartiers à La Fortuna, petit village au pied du volcan,","Plutôt non","pas très intéressant. Avec personnalités","FR/Volcan/Vulgarisation/corpusFR",", notamment Jorge","Jorge Barquero, Eduardo Malavassi","géologues costariciens"
"5110","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","des volcanologues Jean-Louis Cheminée et Jacques Durieux, claires. Mais on reste frustré, car, trop souvent, la caméra fixe, en gros plan, les protagonistes , particulièrement Stéphane Peyron, qui parle à la première personne. Dommage, on aurait préféré se remplir les yeux des images","Plutôt non","pas très intéressant. Avec personnalités","FR/Volcan/Vulgarisation/corpusFR",", particulièrement Stéphane","Stéphane Peyron","protagonistes"
"5111","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","Un zoo qui ressemble à tout sauf à un zoo, un paysage qui s'avère une toile peinte, des plans de montagne qui s'entrechoquent , notamment son Etna dans la neige. Élégant et déroutant. ","Plutôt non","pas très intéressant","FR/Volcan/Vulgarisation/corpusFR",", notamment son Etna","",""
"5112","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y",", François Leblond, apparaît d'abord réservé. C'est que la plupart des services de l'Etat consultés lors de l'étude d'impact émettent des avis défavorables , notamment la direction départementale de l'action sanitaire et sociale (Ddass), le 15 mai 1998, qui note que la","Oui","hyperonyme loin. Avec instances","FR/Volcan/Vulgarisation/corpusFR",", notamment la direction","direction départementale de l'action sanitaire et sociale","services de l'Etat"
"5113","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y",", le 19 novembre, la situation de la carrière "" en tête du bassin versant "". La communauté scientifique, qui s'est mobilisée, ajoute ses craintes , notamment le professeur Etienne Juvigné, de Liège, sommité de la volcanologie, ou Bernard Valadas, à l'époque enseignant de","Plutôt non","avec personnalités","FR/Volcan/Vulgarisation/corpusFR",", notamment le professeur","professeur Etienne Juvigné","communauté scientifique"
"5114","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","gemme, ce qui confine la majorité de ses pierres à un usage industriel. En revanche, cette mine s'est bâtie une réputation pour les diamants de couleurs , notamment les roses (voir Les diamants de couleur, par Emmanuel Frisch et James Shigley, dans ce dossier). La","Oui","candidats termes","FR/Volcan/Vulgarisation/corpusFR",", notamment les roses","roses","diamants de couleurs"
"5115","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y",", depuis 1946. Alors, pourquoi ce retard ? Parce que les géologues pensaient que le grand développement des formations glaciaires empêchait l'utilisation des méthodes d'approche indirecte , notamment la recherche des minéraux traceurs que l'on utilise habituellement lors de la prospection alluvionnaire. Ce sont effectivement d'autres méthodes","Oui","lexique transdicsiplinaire","FR/Volcan/Vulgarisation/corpusFR",", notamment la recherche","la recherche des minéraux traceurs que l'on utilise habituellement lors de la prospection alluvionnaire. ","méthodes d'approche indirecte"
"5116","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y",", notamment la recherche des minéraux traceurs que l'on utilise habituellement lors de la prospection alluvionnaire. Ce sont effectivement d'autres méthodes qui ont apporté les premiers succès , notamment la mise à profit des connaissances en géophysique (voir l'encadré page 24). La recherche des minéraux traceurs s'","Plutôt non","hyperonyme pas juste avant la virgule","FR/Volcan/Vulgarisation/corpusFR",", notamment la mise","mise à profit des connaissances en géophysiques","méthodes"
"5117","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","MCD BRCA, l’IRM aurait une sensibilité beaucoup plus importante : 77, 3 % (IC95 % = 59, 4-95, 1) que les autres examens , en particulier la mammographie : 36, 4 % (IC95 % = 15, 9-56, 9). Cette augmentation de sensibilité","Oui","candidats termes","FR/Cancer du sein/Scientifique/page18",", en particulier la mammographie","mammographie","examens"
"5118","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","à un standard parce que les caractéristiques de la tumeur orientent clairement vers cette prescription, mais plutôt dans les cas limites, lorsque plusieurs options thérapeutiques peuvent être proposées , par exemple hormonothérapie ou chimiothérapie adjuvante pour une tumeur hormonodépendante peu proliférante. Actuellement, l’étude BIG Fertility, réalisée par l’","Oui","candidats termes","FR/Cancer du sein/Scientifique/page2",", par exemple hormonothérapie","hormonothérapie, chimiothérapie","options thérapeutiques"
"5119","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","cancer du sein et apports en acides gras mono-insaturés (AGMI) et polyinsaturés (AGPI). Néanmoins, l’absence de distinction entre les différents types d’AGPI , en particulier les séries n-3 et n-6, pourrait empêcher la mise en évidence d’une association entre AGPI et cancer du sein,","Oui","candidats termes","FR/Cancer du sein/Scientifique/page20",", en particulier les séries","séries n-3 et n-6","types d'AGPI"
"5120","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","durée de l’hormonothérapie. Ainsi, les écarts entre les essais peuvent être liés à la séquence thérapeutique choisie mais aussi au hasard, au choix de la population , en particulier le pourcentage de récepteurs inconnus ou négatifs, à la sélection des patientes engendrée par les délais variables d’inclusion, à","Plutôt non","","FR/Cancer du sein/Scientifique/page22",", en particulier le pourcentage","",""
"5121","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","si un score particulier ou une valeur seuil de positivité sont utilisés, ils devront être définis ; les cas « douteux » devront être testés par une autre méthode , en particulier la FISH permettant d’évaluer les scores IHC « douteux » ou incertains ; * • quels que soient la technique et","Oui","candidats termes","FR/Cancer du sein/Scientifique/page33",", en particulier la FISH","FISH","méthode"
"5122","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","peut-être la clé d’une efficacité importante, même en cas d’administration courte dans le temps ; * – l’utilisation première d’une chimiothérapie synergique avec le trastuzumab , en particulier les taxanes , est peut-être essentielle par rapport à l’utilisation première des anthracyclines qui n’est utile que pour une sous-population","Indéterminé","entre quels éléments la relation se fait-elle ?","FR/Cancer du sein/Scientifique/page4",", en particulier les taxanes","",""
"5123","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","et peuvent être liés à un problème de technique opératoire ou d’analyse anatomopathologique. Ils doivent nous inciter à rester vigilants quant à nos indications et à notre procédure , en particulier la courbe d’apprentissage, mais ne semblent pas devoir remettre en cause la procédure elle-même. Une évaluation à long terme","Plutôt non","lexique transdicsiplinaire","FR/Cancer du sein/Scientifique/page403",", en particulier la courbe","courbe d'apprentissage","procédure"
"5124","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","chirurgical nécessitant une anesthésie générale. Le médecin anesthésiste interroge la patiente sur ses antécédents médicaux et chirurgicaux. Il est important qu'elle lui signale tout problème de santé , en particulier allergies (asthme, eczéma, rhume des foins, etc.), problèmes cardiaques (hypertension par exemple)","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page16",", en particulier allergies","allergies","problème de santé"
"5125","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","âge de 80 ans sans avoir de cancer du sein. En fonction de votre histoire médicale personnelle et / ou familiale, le risque de développer d'autres cancers , en particulier un cancer de l'ovaire, a été abordé au cours de l'entretien que vous avez eu avec le médecin oncogénéticien","Oui","reprise d'un terme","FR/Cancer du sein/Vulgarisation/page22",", en particulier un cancer","cancer de l'ovaire","Cancers"
"5126","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","/ ou de l'ovaire. La prescription et la réalisation de ces examens sont encadrées en France par les lois de Bioéthique de 1994 et leurs décrets d'application , en particulier le décret N° 2000-570 du 23 juin 2000. Ces analyses ne peuvent être proposées à toutes les personnes qui le","Plutôt non","pas très intéressant. Législation","FR/Cancer du sein/Vulgarisation/page22",", en particulier le décret","decrét n° 2000-570","décrets d'application"
"5127","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","les acides gras trans majoraient le risque d'accident cardio-vasculaire. Étiquetage défaillant Les chercheurs français de l'étude E3N ont mesuré différents biomarqueurs de l'alimentation dans le sang , en particulier le taux d'acides trans, pour étudier leurs effets sur le cancer du sein. Au total, ce dosage a","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page27",", en particulier le taux","taux d'acides trans","biomarqueurs de l'alimentation dans le sang"
"5128","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","micro-calcifications, qui même s'ils sont souvent bénins, peuvent parfois révéler un cancer 3. Lorsqu'un examen mamographique révèle une anomalie, d'autres examens sont nécessaires , en particulier une biopsie . Si cette détection précoce ne garantit pas la guérison à 100 %, il s'avère qu'elle diminue","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page31",", en particulier une biopsie","biopsie","examens"
"5129","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","un cancer du sein peut bénéficier de la reconstruction du sein opéré. Son suivi doit être régulier pendant des années. La reconstruction du sein Après un acte chirurgical , en particulier une mastectomie partielle ou totale, une femme est souvent désireuse d'avoir une chirurgie esthétique "" reconstructive "". Elle peut","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page34",", en particulier une mastectomie","mastectomie partielle ou totale","acte chirurgical"
"5130","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","le cadre de l’étude E3N. Pour tester l’effet de l’alimentation sur la santé, les scientifiques ont mesuré différents biomarqueurs de l’alimentation dans le sang , en particulier les taux d’acides gras. Les données des 363 femmes ayant eu un cancer du sein postérieur au prélèvement de sang","Oui","ex déjà présent dans un autre texte.","FR/Cancer du sein/Vulgarisation/page35",", en particulier les taux","taux d'acides gras","biomarqueurs de l'alimentation dans le sang"
"5131","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","hémogramme (NFS), 4 Un bilan hépatique comprenant le dosage des phosphatases alcalines, gamma GT, des 5 'nucléotidases, 4 Un ionogramme sanguin, comprenant , en particulier la calcémie ), C’est, à cette occasion, qu’un dosage de ces marqueurs tumoraux, comme le «","Non","méronymie ?","FR/Cancer du sein/Vulgarisation/page52",", en particulier la calcémie","",""
"5132","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","les récepteurs « estrogènes » des cellules (ER +) 4 Inhibiteurs de l’aromatase è bloquent la formation des œstrogènes à partir de leurs précurseurs dans les tissus , en particulier le tissu adipeux 4 Progestatifs de synthèse (acétate de médroxyprogestérone) è possèdent une action « anti-œstrogène », à doses","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page56",", en particulier le tissu","tissu adipeux","tissu"
"5133","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","d'une assistante sociale. Effets sur la peau et les phanères Les ongles La chimiothérapie peut entraîner une coloration des ongles et des stries bleuâtres. Avec certains produits , en particulier les taxanes (Taxol ™ ou Taxotère ™), les ongles peuvent devenir cassants. Il faut savoir qu’il s’","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page56",", en particulier les taxanes","taxane","produits"
"5134","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","mamelon, une rétraction du mamelon, un creux dans la peau du sein, peuvent être le signe de la présence d'une tumeur. La plupart des médecins , en particulier les gynécologues , sont formés pour savoir comment examiner et palper le sein. Vous pouvez leur demander conseil et il est","Oui","candidats termes","FR/Cancer du sein/Vulgarisation/page8",", en particulier les gynécologues","gynécologues","médecins"
"5135","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","x 15). PHENOMENES DE DIFFUSION CHIMIQUE ENTRE LES COMPOSANTS ACIDE ET BASIQUE L’existence de certains minéraux secondaires dans la matrice rhyolitique et au voisinage des éléments basiques , par exemple la calcite (Kg. 4), est à mettre en relation avec la diffusion d’éléments chimiques entre les deux","Oui","candidats termes","FR/Volcan/Scientifique/10",", par exemple la calcite","calcite","éléments basiques"
"5136","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","sur les bordures) en lambeaux plus on moins lenticulaires on granulaires (Fig. 7). Au cours de ces transformations mécaniques, les cristaux du fond basique , par exemple les plagioclases , peuvent aussi être séparés par le magma acide et plus ou moins dispersés dans la matrice rhyolitique (Fig","Oui","candidats termes","FR/Volcan/Scientifique/10",", par exemple les plagioclases","plagioclases","les cristaux du fond basique"
"5137","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","à peu près constant (— 2) au cours de l’évolution, mais accuse cependant une légère diminution lors de l’apparition des amphiboles. Quelques éléments hygromagmatophiles , en particulier le couple tantale-thorium, ont été dosés par activation neutronique (JORON et al., à paraître) sur des échantillons","Oui","candidats termes","FR/Volcan/Scientifique/26",", en particulier le couple","le couple tantale-thorium","éléments hygromagmatophiles"
"5138","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","en fines lamelles d’exolution au sein de la titanomagnétite. La titanomagnétite existe en phénocristaux et dans la mésostase ; elle est souvent incluse dans les autres phases minérales , en particulier les pyroxènes . Fig. 7 — Position des pyroxenes et olivines dans le diagramme Ca-Fe-Mg. Dans les ponces claires,","Oui","candidats termes","FR/Volcan/Scientifique/38",", en particulier les pyroxènes","pyroxenes","phases minérales"
"5139","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","soit apparemment connecté aux CT en surface. Ce type de structure, formant des rides anticlinales concentriques, se rencontre à la base de nombreux édifices volcaniques (comme , par exemple l'anticlinal de propagation de faille de Misterbianco-Catania, sur le flanc sud de l'Etna [3]). Elles","Oui","candidats termes","FR/Volcan/Scientifique/autre1",", par exemple l'anticlinal","l'anticlinal de propagation de faille…","nombreux édifices volcaniques"
"5140","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","faciès des "" calcaires à pithonelles "" ont des natures variées. Aussi, l'identification de l'une d'elle et son rapprochement avec un groupe fossile déjà connu , par exemple les kystes de dinoflagellés (Keupp, 1979) ne doit pas entraîner l'assimilation de toutes les microsphères de taille semblable","Oui","candidats termes","FR/Volcan/Scientifique/carnet_geologie1",", par exemple les kystes","kystes de dinoflagellés","groupe fossile"
"5141","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","que c’est vers la zone du cratère sud-est que convergent la majorité des fissures des éruptions latérales de ces derniers siècles. Parmi ces fissures s’individualisent plusieurs axes , en particulier une bande dessinant un grand S allongé et dont l’orientation d’ensemble est NNE - SSO : cette bande, qui","Oui","candidats termes","FR/Volcan/Scientifique/geo1",", en particulier une bande","une bande dessinant un grand S…","axes"
"5142","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","L. King selon laquelle la décharge érosive subie par le bourrelet entretiendrait automatiquement le soulèvement. Les conditions du rifting initial et de l’ouverture océanique seraient alors déterminantes , en particulier le franc-bord (la paléo-altitude) du continent : avec le temps, le bourrelet acquiert une morphologie partiellement héritée et partiellement","Indéterminé","je ne vois pas trop entre quels éléments la relation se trouve","FR/Volcan/Scientifique/geo6",", en particulier le franc-bord","",""
"5143","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","pôle tholéiitique jusqu'au pôle alcalin et où les manifestations sont effusives (Hawaï) à explosives (Yellowstone). Lorsqu'un point chaud se trouve sous une dorsale , par exemple Tristan da Cunha sur la ride nord-atlantique, il égrène un chapelet de volcans au fur et à mesure que se","Oui","termes","FR/Volcan/Vulgarisation/corpusFR",", par exemple Tristan","Tristan da Cunha","dorsale"
"5144","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","subduction. En revanche, la formation des dorsales ne correspond pas automatiquement à des parties ascendantes de cellules de convection. Elles peuvent être alimentées par des sources superficielles , par exemple une remontée de l'asthénosphère. Actuellement, les géologues se posent de nombreuses questions sur ces cellules de convection. Existe-t-il","Oui","termes","FR/Volcan/Vulgarisation/corpusFR",", par exemple une remontée","remontée de l'asthénosphère","sources superficielles"
"5145","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","> Le Monde du 22 / 04 / 1992 Page : 16 Titre d'article : La lutte contre l'Etna est contrariée par le mauvais temps Le mauvais temps , en particulier le brouillard et le vent, gêne beaucoup les efforts des militaires italiens et américains dans leur lutte contre l'Etna.","Oui","météorologie ?","FR/Volcan/Vulgarisation/corpusFR",", en particulier le brouillard","le brouillard, le vent","le mauvais temps"
"5146","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","près de la frontière avec le Honduras, ont été totalement détruits. Les routes sont totalement coupées dans cette région mais l'arrivée d'hélicoptères fournis par plusieurs pays , en particulier les Etats-Unis et le Mexique, devrait faciliter l'envoi de secours. A condition toutefois que les deux commissions d'urgence","Plutôt non","pas très intéressant. Avec pays","FR/Volcan/Vulgarisation/corpusFR",", en particulier les Etats-Unis","Etats-Unis, Mexique","pays"
"5147","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","boules et de tubes. Quand peut-on considérer qu'un volcan est éteint ? Les volcans intraplaques qui ne sont plus alimentés par un panache profond sont éteints. Citons , par exemple le piton des Neiges, ancêtre de la Fournaise à la Réunion (fig. 1). Mais l'activité tectonique","Oui","mais l'hyperonyme est loin. Pas dans la même phrase. Automatisation difficiel","FR/Volcan/Vulgarisation/corpusFR",", par exemple le piton","piton des Neiges","volcan intraplaques"
"5148","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","italien, les Dolomites, le long de la frontière autrichienne. Toujours célèbre deux siècles après sa mort, Dolomieu défraya la chronique et les revues de son temps , en particulier Le Moniteur universel et le Magasin encyclopédique, en 1799 et 1800, années de sa captivité à Tarente en Calabre,","Oui","pas intéressant pour nous. Mais hypero tout de même","FR/Volcan/Vulgarisation/corpusFR",", en particulier Le Moniteur","Le moniteur","revues"
"5149","STRUCTURE APPOSITIVE"," X, {notamment/en particulier/spécialement/particulièrement/surtout/avant tout} (DET) Y","mesure à distance la température d'une fumerolle à l'aide d'un pistolet à infrarouges. D'autres instruments classiques sont utilisés pour évaluer les variations thermiques des gaz , par exemple le thermocouple . Ces coups de sonde peuvent être révélateurs quand on observe le volcan en crise. L'étude en continu","Oui","candidats termes ?","FR/Volcan/Vulgarisation/corpusFR",", par exemple le thermocouple","thermocouple","instruments"
"5150","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","Les condensais de gaz volcaniques non filtrés par une aquifère superficielle présentent un pH bas et une très forte minéralisation (surtout au niveau des chlorures). 2) Les condensais de gaz volcaniques filtrés par un aquifère superficial présentent un pH","Non","au niveau de : lieu ? Pas de relation d'hyperonymie","FR/Volcan/Scientifique/32","(surtout au","",""
"5151","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","d’un mélange de blocs et de cendres grises. Par ailleurs, on connaît des dépôts anciens d’ignimbrite (notamment au Monte Cinto en Corse, datés du Permien), résultant de phénomènes plus dramatiques encore, sorte de nuée","Non","au + lieu. Méronymie ?","FR/Volcan/Scientifique/geo5","(notamment au","",""
"5152","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","ceci, dès l’Archéen. Ainsi en est-il des grands lopolites intracontinentaux, des intrusions formées dans les rifts (notamment au Pan-Africain), des intrusions liées aux batholites granitiques des marges actives, et des ophiolites, Toutefois, la","Non","au + lieu. Méronymie ?","FR/Volcan/Scientifique/geo8","(notamment au","",""
"5153","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","effet l'examen de sa surface, et c'est sur la seule mesure des composants de la haute atmosphère (notamment les variations de sa teneur en dioxyde de soufre) que repose alors la certitude des géologues. ","Plutôt oui","pas évident. Termes scientifiques ?","FR/Volcan/Vulgarisation/corpusFR","(notamment les","variations de sa teneur en dioxyde de soufre","mesure des composants de la haute atmosphère"
"5154","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","Certaines propriétés spectrales des substances gazeuses contenues dans le nuage (notamment l'absorption élevée des ultraviolets par le dioxyde de soufre) permettent d'autres mesures de détection. ","Oui","termes assez spécialisés","FR/Volcan/Vulgarisation/corpusFR","(notamment l'","absorption élevée des ultraviolets par le dioxyde de soufre","propriétés spectrales des substances gazeuses contenues dans le nuage"
"5155","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","Depuis dix ans, la détermination de l'âge des minéraux emprisonnés dans le diamant (notamment les sulfures) et des xénolithes qui l'accompagnent dans la kimberlite a confirmé que les racines lithosphériques des vieux boucliers","Oui","pas évident.  Termes","FR/Volcan/Vulgarisation/corpusFR","(notamment les","sulfures","minéraux"
"5156","STRUCTURE APPOSITIVE"," X ( {notamment/en particulier/spécialement/particulièrement/surtout/avant tout}  (DET) Y )","se trouve ensuite renforcé par tous les voyages qu'il fait en tant que chevalier de l'Ordre de Malte (notamment au Portugal et aux îles Lipari), puis à travers toute la France en tant qu'inspecteur des mines et","Non","au Portugal : lieu","FR/Volcan/Vulgarisation/corpusFR","(notamment au","",""
"5157","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","de changer davantage l’évolution de la maladie prise à un stade asymptomatique. Comme souvent en médecine, les nouveaux traitements ont rendu plus complexes les prises en charge , y compris la surveillance . Les anti-aromatases ont progressivement pris une place prépondérante dans le traitement à visée hormonale des femmes ménopausées. Ces","Oui","termes candidats","FR/Cancer du sein/Scientifique/page501",", y compris la surveillance","surveillance","prises en charge"
"5158","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","médicale qui permet d'obtenir une image de la structure interne du sein par rayons X. Les rayons X permettent de déceler de minuscules lésions avant les autres méthodes , y compris l'autopalpation des seins. Elle est réalisée à l'aide d'un appareil spécial de radiographie qui permet de prendre facilement","Oui","termes candidats","FR/Cancer du sein/Vulgarisation/page53",", y compris l'autopalpation","autopalpation des seins","méthodes"
"5159","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","une transfusion semble nécessaire. Informez-vous de la nécessité d'une transfusion auprès de votre chirurgien. 4 Les soins de la plaie chirurgicale ? 4 La prise de médicaments , y compris les analgésiques ? 4 La planification des rendez-vous de suivi ? 4 Quand commencer à réutiliser le bras ? 4 Comment le","Oui","termes candidats","FR/Cancer du sein/Vulgarisation/page56",", y compris les analgésiques","analgésiques","médicaments"
"5160","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","symptômes dépendent du lieu où se sont installés les cellules du cancer du sein. Par exemple, des douleurs dues à des métastases osseuses sont traitées par des antalgiques , y compris la morphine et / ou les anti-inflammatoires, mais peuvent aussi être traitées par radiothérapie. Ces traitements sont habituellement complétés par","Oui","termes candidats","FR/Cancer du sein/Vulgarisation/page56",", y compris la morphine","morphine, anti-inflammatoire","antalgiques"
"5161","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","sang vous sera prescrite pour suivre votre taux de phosphore dans le sang et votre formule sanguine (NFS). Si vous souffrez, on vous prescrira des antalgiques , y compris la morphine et / ou les anti-inflammatoires. On peut aussi vous proposer des produits radiomarqués comme le samarium lexidronam (Quadramet","Oui","termes candidats","FR/Cancer du sein/Vulgarisation/page56",", y compris la morphine","morphine, anti-inflammatoire","antalgiques"
"5162","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","niveau de l’anus, car, dans cette période de fragilité de certains tissus, vous risqueriez de vous blesser la muqueuse rectale. Plusieurs méthodes alternatives sont possibles , y compris la mesure de la température avec le thermomètre standard laissé 3 minutes montre en main sous le bras (sous l’aisselle","Oui","méthode : terme candidat ou lexique transdisciplinaire","FR/Cancer du sein/Vulgarisation/page56",", y compris la mesure","mesure de la température","méthodes"
"5163","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","du même type de celle utilisée pour les taxanes. Ce médicament vient d’être homologué aux USA pour le traitement des cancers du sein métastatiques résistants aux autres médicaments , y compris le Taxotère ™ et le Taxol ™. Il s’utilise seul ou en association avec la capécitabine (Xéloda ™)","Oui","termes candidats","FR/Cancer du sein/Vulgarisation/page58",", y compris le Taxotère","Taxotère, Taxol","médicaments"
"5164","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","à l’empilement actuel des nappes a fait l’objet de nombreux travaux, et de controverses ; mais le principe de la mise en place tangentielle de ces nappes , y compris les nappes ophiolitiques, au cours de plusieurs phases de charriages est maintenant acquis par la plupart des géologues. Les structures","Oui","termes candidats","FR/Volcan/Scientifique/ophiolites",", y compris les nappes","nappes ophiolithiques","nappes"
"5165","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","soit près de 10 millions de fois plus ! Des éruptions préhistoriques ont été encore plus impressionnantes. Les dépôts (laves mais surtout tephra) laissés par les éruptions , y compris les éruptions anciennes non observées par l'homme, permettent de calculer l'énergie mise en jeu. Un éruption importante rejette","Oui","termes candidats. Un terme est repris","FR/Volcan/Vulgarisation/corpusFR",", y compris les éruptions","éruptions anciennes","éruptions"
"5166","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","De violentes explosions s'entendent depuis Saint-Pierre et pour la première fois, à cause d'un changement de direction des vents dominants, les cendres arrosent toute l'île , y compris Fort-de-France . Plusieurs millimètres de poussières extrêmement fines recouvrent Saint-Pierre. A la suite de ces importantes retombées cendreuses, la","Non","méronymie plutôt. expression de lieu","FR/Volcan/Vulgarisation/corpusFR",", y compris Fort-de-France","Fort de France","île"
"5167","STRUCTURE APPOSITIVE"," X, {y compris/ tout en comptant} (DET) Y","atteint sa hauteur maximale, mais son édification se poursuit encore pendant plus de deux ans, jusqu'à la fin de l'année 1904. Pendant toute cette période , y compris la phase paroxysmale, sa croissance est ponctuée de petites explosions ou de simples écroulements gravitaires pour des secteurs devenus instables.","Oui","au moins un terme","FR/Volcan/Vulgarisation/corpusFR",", y compris la phase","phase paroxysmale","période"
